,story,story_uid,sound_id,kind,start,sound,onset,duration,orig_time,phoneme,sequence_id,condition,word_index,speech_rate,voice,pronounced,word,word_onset
2680,lw1,0.0,3.0,word,9.94,stimuli/audio/lw1_3.wav,320.967,0.200000000000001,2000-01-01 00:00:00+00:00,,44.0,sentence,0.0,205.0,Allison,1.0,It s,True
2684,lw1,0.0,3.0,word,10.139999,stimuli/audio/lw1_3.wav,321.167,0.2200000000000006,2000-01-01 00:00:00+00:00,,44.0,sentence,1.0,205.0,Allison,1.0,hail,True
2688,lw1,0.0,3.0,word,10.82,stimuli/audio/lw1_3.wav,321.847,0.2400000000000002,2000-01-01 00:00:00+00:00,,44.0,sentence,3.0,205.0,Allison,1.0,across,True
2694,lw1,0.0,3.0,word,11.059999,stimuli/audio/lw1_3.wav,322.087,0.120000000000001,2000-01-01 00:00:00+00:00,,44.0,sentence,4.0,205.0,Allison,1.0,the,True
2697,lw1,0.0,3.0,word,11.65,stimuli/audio/lw1_3.wav,322.677,0.1999999999999993,2000-01-01 00:00:00+00:00,,44.0,sentence,6.0,205.0,Allison,1.0,and,True
2701,lw1,0.0,3.0,word,11.849999,stimuli/audio/lw1_3.wav,322.877,0.2799999999999993,2000-01-01 00:00:00+00:00,,44.0,sentence,7.0,205.0,Allison,1.0,Tara,True
2706,lw1,0.0,3.0,word,12.139999,stimuli/audio/lw1_3.wav,323.167,0.2699999999999996,2000-01-01 00:00:00+00:00,,44.0,sentence,8.0,205.0,Allison,1.0,spun,True
2711,lw1,0.0,3.0,word,12.41,stimuli/audio/lw1_3.wav,323.437,0.129999999999999,2000-01-01 00:00:00+00:00,,44.0,sentence,9.0,205.0,Allison,1.0,to,True
2714,lw1,0.0,3.0,word,12.54,stimuli/audio/lw1_3.wav,323.567,0.3500000000000014,2000-01-01 00:00:00+00:00,,44.0,sentence,10.0,205.0,Allison,1.0,retake,True
2720,lw1,0.0,3.0,word,12.889999,stimuli/audio/lw1_3.wav,323.917,0.1400000000000005,2000-01-01 00:00:00+00:00,,44.0,sentence,11.0,205.0,Allison,1.0,her,True
2723,lw1,0.0,3.0,word,13.03,stimuli/audio/lw1_3.wav,324.057,0.1900000000000012,2000-01-01 00:00:00+00:00,,44.0,sentence,12.0,205.0,Allison,1.0,seat,True
2727,lw1,0.0,3.0,word,13.219999,stimuli/audio/lw1_3.wav,324.247,0.08,2000-01-01 00:00:00+00:00,,44.0,sentence,13.0,205.0,Allison,1.0,at,True
2730,lw1,0.0,3.0,word,13.299999,stimuli/audio/lw1_3.wav,324.327,0.0899999999999998,2000-01-01 00:00:00+00:00,,44.0,sentence,14.0,205.0,Allison,1.0,the,True
2733,lw1,0.0,3.0,word,13.389999,stimuli/audio/lw1_3.wav,324.417,0.3900000000000005,2000-01-01 00:00:00+00:00,,44.0,sentence,15.0,205.0,Allison,1.0,helm,True
2738,lw1,0.0,3.0,word,14.549999,stimuli/audio/lw1_3.wav,325.577,0.4399999999999995,2000-01-01 00:00:00+00:00,,45.0,sentence,0.0,205.0,Allison,1.0,Launch,True
2743,lw1,0.0,3.0,word,14.99,stimuli/audio/lw1_3.wav,326.017,0.1199999999999992,2000-01-01 00:00:00+00:00,,45.0,sentence,1.0,205.0,Allison,1.0,the,True
2746,lw1,0.0,3.0,word,15.11,stimuli/audio/lw1_3.wav,326.137,0.33,2000-01-01 00:00:00+00:00,,45.0,sentence,2.0,205.0,Allison,1.0,second,True
2752,lw1,0.0,3.0,word,15.44,stimuli/audio/lw1_3.wav,326.467,0.2900000000000009,2000-01-01 00:00:00+00:00,,45.0,sentence,3.0,205.0,Allison,1.0,probe,True
2757,lw1,0.0,3.0,word,16.859999,stimuli/audio/lw1_3.wav,327.887,0.360000000000003,2000-01-01 00:00:00+00:00,,46.0,sentence,2.0,205.0,Allison,1.0,Central,True
2765,lw1,0.0,3.0,word,17.23,stimuli/audio/lw1_3.wav,328.257,0.120000000000001,2000-01-01 00:00:00+00:00,,46.0,sentence,3.0,205.0,Allison,1.0,be,True
2768,lw1,0.0,3.0,word,17.35,stimuli/audio/lw1_3.wav,328.377,0.259999999999998,2000-01-01 00:00:00+00:00,,46.0,sentence,4.0,205.0,Allison,1.0,crushed,True
2774,lw1,0.0,3.0,word,17.609999,stimuli/audio/lw1_3.wav,328.637,0.1000000000000014,2000-01-01 00:00:00+00:00,,46.0,sentence,5.0,205.0,Allison,1.0,to,True
2777,lw1,0.0,3.0,word,17.709999,stimuli/audio/lw1_3.wav,328.737,0.1900000000000012,2000-01-01 00:00:00+00:00,,46.0,sentence,6.0,205.0,Allison,1.0,learn,True
2781,lw1,0.0,3.0,word,17.9,stimuli/audio/lw1_3.wav,328.927,0.0899999999999998,2000-01-01 00:00:00+00:00,,46.0,sentence,7.0,205.0,Allison,1.0,that,True
2785,lw1,0.0,3.0,word,17.99,stimuli/audio/lw1_3.wav,329.017,0.3200000000000003,2000-01-01 00:00:00+00:00,,46.0,sentence,8.0,205.0,Allison,1.0,another,True
2791,lw1,0.0,3.0,word,18.32,stimuli/audio/lw1_3.wav,329.347,0.379999999999999,2000-01-01 00:00:00+00:00,,46.0,sentence,9.0,205.0,Allison,1.0,gateway,True
2797,lw1,0.0,3.0,word,18.699999,stimuli/audio/lw1_3.wav,329.727,0.120000000000001,2000-01-01 00:00:00+00:00,,46.0,sentence,10.0,205.0,Allison,1.0,has,True
2801,lw1,0.0,3.0,word,18.84,stimuli/audio/lw1_3.wav,329.867,0.3300000000000018,2000-01-01 00:00:00+00:00,,46.0,sentence,11.0,205.0,Allison,1.0,yielded,True
2808,lw1,0.0,3.0,word,19.17,stimuli/audio/lw1_3.wav,330.197,0.1899999999999977,2000-01-01 00:00:00+00:00,,46.0,sentence,12.0,205.0,Allison,1.0,little,True
2814,lw1,0.0,3.0,word,19.359999,stimuli/audio/lw1_3.wav,330.387,0.2100000000000008,2000-01-01 00:00:00+00:00,,46.0,sentence,13.0,205.0,Allison,1.0,more,True
2818,lw1,0.0,3.0,word,19.86,stimuli/audio/lw1_3.wav,330.887,0.120000000000001,2000-01-01 00:00:00+00:00,,46.0,sentence,14.0,205.0,Allison,1.0,than,True
2821,lw1,0.0,3.0,word,19.98,stimuli/audio/lw1_3.wav,331.007,0.0599999999999987,2000-01-01 00:00:00+00:00,,46.0,sentence,15.0,205.0,Allison,1.0,a,True
2824,lw1,0.0,3.0,word,20.04,stimuli/audio/lw1_3.wav,331.067,0.3300000000000018,2000-01-01 00:00:00+00:00,,46.0,sentence,16.0,205.0,Allison,1.0,class,True
2829,lw1,0.0,3.0,word,20.37,stimuli/audio/lw1_3.wav,331.397,0.1600000000000001,2000-01-01 00:00:00+00:00,,46.0,sentence,17.0,205.0,Allison,1.0,F,True
2832,lw1,0.0,3.0,word,20.53,stimuli/audio/lw1_3.wav,331.557,0.3699999999999974,2000-01-01 00:00:00+00:00,,46.0,sentence,18.0,205.0,Allison,1.0,planet,True
2839,lw1,0.0,3.0,word,20.9,stimuli/audio/lw1_3.wav,331.927,0.120000000000001,2000-01-01 00:00:00+00:00,,46.0,sentence,19.0,205.0,Allison,1.0,and,True
2842,lw1,0.0,3.0,word,21.02,stimuli/audio/lw1_3.wav,332.047,0.0399999999999991,2000-01-01 00:00:00+00:00,,46.0,sentence,20.0,205.0,Allison,1.0,a,True
2845,lw1,0.0,3.0,word,21.06,stimuli/audio/lw1_3.wav,332.087,0.2699999999999996,2000-01-01 00:00:00+00:00,,46.0,sentence,21.0,205.0,Allison,1.0,white,True
2849,lw1,0.0,3.0,word,21.33,stimuli/audio/lw1_3.wav,332.357,0.2200000000000024,2000-01-01 00:00:00+00:00,,46.0,sentence,22.0,205.0,Allison,1.0,dwarf,True
2855,lw1,0.0,3.0,word,21.55,stimuli/audio/lw1_3.wav,332.577,0.4699999999999988,2000-01-01 00:00:00+00:00,,46.0,sentence,23.0,205.0,Allison,1.0,system,True
2862,lw1,0.0,3.0,word,22.85,stimuli/audio/lw1_3.wav,333.877,0.2999999999999971,2000-01-01 00:00:00+00:00,,47.0,sentence,0.0,205.0,Allison,1.0,Level,True
2868,lw1,0.0,3.0,word,25.16,stimuli/audio/lw1_3.wav,336.187,0.0899999999999998,2000-01-01 00:00:00+00:00,,47.0,sentence,2.0,205.0,Allison,1.0,and,True
2872,lw1,0.0,3.0,word,31.07,stimuli/audio/lw1_3.wav,342.097,0.1499999999999985,2000-01-01 00:00:00+00:00,,47.0,sentence,10.0,205.0,Allison,1.0,and,True
2876,lw1,0.0,3.0,word,31.54,stimuli/audio/lw1_3.wav,342.567,0.1900000000000012,2000-01-01 00:00:00+00:00,,49.0,sentence,14.0,205.0,Allison,1.0,let,True
2880,lw1,0.0,3.0,word,31.73,stimuli/audio/lw1_3.wav,342.757,0.1999999999999993,2000-01-01 00:00:00+00:00,,49.0,sentence,15.0,205.0,Allison,1.0,loose,True
2883,lw1,0.0,3.0,word,31.929999,stimuli/audio/lw1_3.wav,342.957,0.0700000000000002,2000-01-01 00:00:00+00:00,,49.0,sentence,16.0,205.0,Allison,1.0,a,True
2886,lw1,0.0,3.0,word,32.0,stimuli/audio/lw1_3.wav,343.027,0.2800000000000011,2000-01-01 00:00:00+00:00,,49.0,sentence,17.0,205.0,Allison,1.0,small,True
2891,lw1,0.0,3.0,word,32.28,stimuli/audio/lw1_3.wav,343.307,0.509999999999998,2000-01-01 00:00:00+00:00,,49.0,sentence,18.0,205.0,Allison,1.0,growl,True
2896,lw1,0.0,3.0,word,32.929999,stimuli/audio/lw1_3.wav,343.957,0.1599999999999966,2000-01-01 00:00:00+00:00,,49.0,sentence,19.0,205.0,Allison,1.0,as,True
2899,lw1,0.0,3.0,word,33.089999,stimuli/audio/lw1_3.wav,344.117,0.1400000000000005,2000-01-01 00:00:00+00:00,,49.0,sentence,20.0,205.0,Allison,1.0,if,True
2902,lw1,0.0,3.0,word,33.23,stimuli/audio/lw1_3.wav,344.257,0.1500000000000056,2000-01-01 00:00:00+00:00,,49.0,pseudo_words,20.0,205.0,Allison,1.0,ro,True
2905,lw1,0.0,3.0,word,33.469999,stimuli/audio/lw1_3.wav,344.497,0.3699999999999974,2000-01-01 00:00:00+00:00,,49.0,sentence,22.0,205.0,Allison,1.0,caution,True
2911,lw1,0.0,3.0,word,33.839999,stimuli/audio/lw1_3.wav,344.867,0.1400000000000005,2000-01-01 00:00:00+00:00,,49.0,sentence,23.0,205.0,Allison,1.0,his,True
2915,lw1,0.0,3.0,word,33.98,stimuli/audio/lw1_3.wav,345.007,0.4600000000000008,2000-01-01 00:00:00+00:00,,49.0,sentence,24.0,205.0,Allison,1.0,charges,True
2922,lw1,0.0,3.0,word,34.440001,stimuli/audio/lw1_3.wav,345.467,0.3499999999999943,2000-01-01 00:00:00+00:00,,49.0,sentence,25.0,205.0,Allison,1.0,against,True
2929,lw1,0.0,3.0,word,34.789999,stimuli/audio/lw1_3.wav,345.817,0.2999999999999971,2000-01-01 00:00:00+00:00,,49.0,sentence,26.0,205.0,Allison,1.0,false,True
2934,lw1,0.0,3.0,word,35.09,stimuli/audio/lw1_3.wav,346.117,0.3399999999999963,2000-01-01 00:00:00+00:00,,49.0,sentence,27.0,205.0,Allison,1.0,hope,True
2938,lw1,0.0,3.0,word,36.99,stimuli/audio/lw1_3.wav,348.017,0.4799999999999969,2000-01-01 00:00:00+00:00,,50.0,sentence,3.0,205.0,Allison,1.0,twenty,True
2945,lw1,0.0,3.0,word,37.62,stimuli/audio/lw1_3.wav,348.647,0.3200000000000003,2000-01-01 00:00:00+00:00,,50.0,sentence,4.0,205.0,Allison,1.0,seven,True
2951,lw1,0.0,3.0,word,37.94,stimuli/audio/lw1_3.wav,348.967,0.2300000000000039,2000-01-01 00:00:00+00:00,,50.0,sentence,5.0,205.0,Allison,1.0,gates,True
2956,lw1,0.0,3.0,word,38.17,stimuli/audio/lw1_3.wav,349.197,0.2100000000000008,2000-01-01 00:00:00+00:00,,50.0,sentence,6.0,205.0,Allison,1.0,so,True
2959,lw1,0.0,3.0,word,38.38,stimuli/audio/lw1_3.wav,349.407,0.3999999999999986,2000-01-01 00:00:00+00:00,,50.0,sentence,7.0,205.0,Allison,1.0,far,True
2963,lw1,0.0,3.0,word,38.91,stimuli/audio/lw1_3.wav,349.937,0.1800000000000068,2000-01-01 00:00:00+00:00,,50.0,sentence,8.0,205.0,Allison,1.0,and,True
2967,lw1,0.0,3.0,word,39.09,stimuli/audio/lw1_3.wav,350.117,0.1499999999999985,2000-01-01 00:00:00+00:00,,50.0,sentence,9.0,205.0,Allison,1.0,none,True
2971,lw1,0.0,3.0,word,39.24,stimuli/audio/lw1_3.wav,350.267,0.1499999999999985,2000-01-01 00:00:00+00:00,,50.0,sentence,10.0,205.0,Allison,1.0,had,True
2975,lw1,0.0,3.0,word,39.39,stimuli/audio/lw1_3.wav,350.417,0.240000000000002,2000-01-01 00:00:00+00:00,,50.0,sentence,11.0,205.0,Allison,1.0,turned,True
2980,lw1,0.0,3.0,word,39.66,stimuli/audio/lw1_3.wav,350.687,0.1500000000000056,2000-01-01 00:00:00+00:00,,50.0,sentence,12.0,205.0,Allison,1.0,up,True
2983,lw1,0.0,3.0,word,39.81,stimuli/audio/lw1_3.wav,350.837,0.3499999999999943,2000-01-01 00:00:00+00:00,,50.0,sentence,13.0,205.0,Allison,1.0,anything,True
2990,lw1,0.0,3.0,word,40.16,stimuli/audio/lw1_3.wav,351.187,0.1600000000000037,2000-01-01 00:00:00+00:00,,50.0,sentence,14.0,205.0,Allison,1.0,worth,True
2994,lw1,0.0,3.0,word,41.09,stimuli/audio/lw1_3.wav,352.117,0.4199999999999946,2000-01-01 00:00:00+00:00,,50.0,sentence,18.0,205.0,Allison,1.0,time,True
2998,lw1,0.0,3.0,word,42.0,stimuli/audio/lw1_3.wav,353.027,0.5900000000000034,2000-01-01 00:00:00+00:00,,51.0,word_list,1.0,205.0,Allison,1.0,military,True
3007,lw1,0.0,3.0,word,42.59,stimuli/audio/lw1_3.wav,353.617,0.4499999999999957,2000-01-01 00:00:00+00:00,,51.0,word_list,2.0,205.0,Allison,1.0,jumpsuit,True
3015,lw1,0.0,3.0,word,43.04,stimuli/audio/lw1_3.wav,354.067,0.0300000000000011,2000-01-01 00:00:00+00:00,,51.0,word_list,3.0,205.0,Allison,1.0,it,True
3018,lw1,0.0,3.0,word,43.12,stimuli/audio/lw1_3.wav,354.147,0.3200000000000003,2000-01-01 00:00:00+00:00,,51.0,word_list,4.0,205.0,Allison,1.0,waiting,True
3024,lw1,0.0,3.0,word,44.179999,stimuli/audio/lw1_3.wav,355.207,0.1899999999999977,2000-01-01 00:00:00+00:00,,51.0,word_list,6.0,205.0,Allison,1.0,those,True
3028,lw1,0.0,3.0,word,45.21,stimuli/audio/lw1_3.wav,356.237,0.25,2000-01-01 00:00:00+00:00,,51.0,word_list,8.0,205.0,Allison,1.0,six,True
3033,lw1,0.0,3.0,word,45.46,stimuli/audio/lw1_3.wav,356.487,0.490000000000002,2000-01-01 00:00:00+00:00,,51.0,word_list,9.0,205.0,Allison,1.0,reflection,True
3043,lw1,0.0,3.0,word,46.05,stimuli/audio/lw1_3.wav,357.077,0.3700000000000045,2000-01-01 00:00:00+00:00,,51.0,word_list,11.0,205.0,Allison,1.0,fatigue,True
3049,lw1,0.0,3.0,word,46.65,stimuli/audio/lw1_3.wav,357.677,0.2899999999999991,2000-01-01 00:00:00+00:00,,52.0,sentence,0.0,205.0,Allison,1.0,Tara,True
3054,lw1,0.0,3.0,word,46.94,stimuli/audio/lw1_3.wav,357.967,0.1300000000000025,2000-01-01 00:00:00+00:00,,52.0,sentence,1.0,205.0,Allison,1.0,would,True
3058,lw1,0.0,3.0,word,47.07,stimuli/audio/lw1_3.wav,358.097,0.2199999999999988,2000-01-01 00:00:00+00:00,,52.0,sentence,2.0,205.0,Allison,1.0,not,True
3062,lw1,0.0,3.0,word,47.639999,stimuli/audio/lw1_3.wav,358.667,0.1799999999999997,2000-01-01 00:00:00+00:00,,52.0,sentence,3.0,205.0,Allison,1.0,let,True
3066,lw1,0.0,3.0,word,47.82,stimuli/audio/lw1_3.wav,358.847,0.2199999999999988,2000-01-01 00:00:00+00:00,,52.0,sentence,4.0,205.0,Allison,1.0,giddy,True
3071,lw1,0.0,3.0,word,48.04,stimuli/audio/lw1_3.wav,359.067,0.259999999999998,2000-01-01 00:00:00+00:00,,52.0,sentence,5.0,205.0,Allison,1.0,hopes,True
3076,lw1,0.0,3.0,word,48.3,stimuli/audio/lw1_3.wav,359.327,0.3000000000000042,2000-01-01 00:00:00+00:00,,52.0,sentence,6.0,205.0,Allison,1.0,drag,True
3081,lw1,0.0,3.0,word,48.599999,stimuli/audio/lw1_3.wav,359.627,0.1300000000000025,2000-01-01 00:00:00+00:00,,52.0,sentence,7.0,205.0,Allison,1.0,them,True
3085,lw1,0.0,3.0,word,48.73,stimuli/audio/lw1_3.wav,359.757,0.2700000000000031,2000-01-01 00:00:00+00:00,,52.0,sentence,8.0,205.0,Allison,1.0,onto,True
3089,lw1,0.0,3.0,word,49.0,stimuli/audio/lw1_3.wav,360.027,0.0700000000000002,2000-01-01 00:00:00+00:00,,52.0,sentence,9.0,205.0,Allison,1.0,a,True
3092,lw1,0.0,3.0,word,49.07,stimuli/audio/lw1_3.wav,360.097,0.240000000000002,2000-01-01 00:00:00+00:00,,52.0,sentence,10.0,205.0,Allison,1.0,rock,True
3096,lw1,0.0,3.0,word,49.309999,stimuli/audio/lw1_3.wav,360.337,0.1700000000000017,2000-01-01 00:00:00+00:00,,52.0,sentence,11.0,205.0,Allison,1.0,that,True
3100,lw1,0.0,3.0,word,49.49,stimuli/audio/lw1_3.wav,360.517,0.1899999999999977,2000-01-01 00:00:00+00:00,,52.0,sentence,12.0,205.0,Allison,1.0,would,True
3104,lw1,0.0,3.0,word,49.679999,stimuli/audio/lw1_3.wav,360.707,0.259999999999998,2000-01-01 00:00:00+00:00,,52.0,sentence,13.0,205.0,Allison,1.0,spell,True
3109,lw1,0.0,3.0,word,50.07,stimuli/audio/lw1_3.wav,361.097,0.1700000000000017,2000-01-01 00:00:00+00:00,,52.0,sentence,15.0,205.0,Allison,1.0,end,True
3113,lw1,0.0,3.0,word,50.25,stimuli/audio/lw1_3.wav,361.277,0.1400000000000005,2000-01-01 00:00:00+00:00,,52.0,sentence,16.0,205.0,Allison,1.0,for,True
3116,lw1,0.0,3.0,word,50.46,stimuli/audio/lw1_3.wav,361.487,0.5799999999999983,2000-01-01 00:00:00+00:00,,52.0,sentence,18.0,205.0,Allison,1.0,project,True
3124,lw1,0.0,3.0,word,51.179999,stimuli/audio/lw1_3.wav,362.207,0.1499999999999985,2000-01-01 00:00:00+00:00,,52.0,sentence,19.0,205.0,Allison,1.0,and,True
3128,lw1,0.0,3.0,word,51.79,stimuli/audio/lw1_3.wav,362.817,0.3400000000000034,2000-01-01 00:00:00+00:00,,52.0,sentence,22.0,205.0,Allison,1.0,species,True
